"VisitID","Species","Lifestage","ModeledArea","WUA","normalizedWUA","SiteName","WatershedName","VisitYear","Stream","juv.length.m","juv.terr.m2","redd.area.m2","capacity"
687,"Chinook","Juvenile",943.45,506.5712893,0.536934961,"CBW05583-231826","South Fork Salmon",2012,"Lake Creek",0.09,0.406086278155708,NA,1247.44744294404
687,"Steelhead","Juvenile",943.45,534.4598694,0.566495171,"CBW05583-231826","South Fork Salmon",2012,"Lake Creek",0.12,0.636096116072946,NA,840.218727791618
7,"Chinook","Juvenile",437.34,178.8544735,0.408959788,"CBW05583-049615","Lemhi",2011,"Canyon Creek",0.09,0.406086278155708,NA,440.434664062746
7,"Steelhead","Juvenile",437.34,193.1037677,0.441541518,"CBW05583-049615","Lemhi",2011,"Canyon Creek",0.12,0.636096116072946,NA,303.576398001234
792,"Chinook","Juvenile",2737.1,1205.591585,0.440463112,"CBW05583-285498","Upper Grande Ronde",2012,"Meadow Creek",0.09,0.406086278155708,NA,2968.80650701951
792,"Steelhead","Juvenile",2737.1,1362.984336,0.497966584,"CBW05583-285498","Upper Grande Ronde",2012,"Meadow Creek",0.12,0.636096116072946,NA,2142.73330957376
793,"Chinook","Juvenile",304.05,120.7062776,0.396994829,"CBW05583-335162","Upper Grande Ronde",2012,"Sheep Creek",0.09,0.406086278155708,NA,297.242936028774
793,"Steelhead","Juvenile",304.05,96.11373231,0.316111601,"CBW05583-335162","Upper Grande Ronde",2012,"Sheep Creek",0.12,0.636096116072946,NA,151.099385582442
796,"Chinook","Juvenile",698.62,132.3211966,0.189403677,"CBW05583-421786","Upper Grande Ronde",2012,"Rock Creek",0.09,0.406086278155708,NA,325.845032737756
796,"Steelhead","Juvenile",698.62,204.7153741,0.293028219,"CBW05583-421786","Upper Grande Ronde",2012,"Rock Creek",0.12,0.636096116072946,NA,321.830882043184
858,"Chinook","Juvenile",1691.08,1038.955182,0.614373762,"CBW05583-087698","South Fork Salmon",2012,"Secesh River",0.09,0.406086278155708,NA,2558.45921885996
858,"Steelhead","Juvenile",1691.08,1066.771254,0.630822465,"CBW05583-087698","South Fork Salmon",2012,"Secesh River",0.12,0.636096116072946,NA,1677.05984527292
86,"Chinook","Juvenile",913.84,384.5421584,0.420798125,"CBW05583-206314","Upper Grande Ronde",2011,"Grande Ronde River",0.09,0.406086278155708,NA,946.946939813989
86,"Steelhead","Juvenile",913.84,467.0548117,0.511090357,"CBW05583-206314","Upper Grande Ronde",2011,"Grande Ronde River",0.12,0.636096116072946,NA,734.251946991041
88,"Chinook","Juvenile",363.29,172.4416667,0.474666703,"CBW05583-228666","Upper Grande Ronde",2011,"Sheep Creek",0.09,0.406086278155708,NA,424.642929288735
88,"Steelhead","Juvenile",363.29,204.3225619,0.562422753,"CBW05583-228666","Upper Grande Ronde",2011,"Sheep Creek",0.12,0.636096116072946,NA,321.213346123574
880,"Chinook","Juvenile",1032.99,382.3201515,0.370110215,"CBW05583-498490","Upper Grande Ronde",2012,"Meadow Creek",0.09,0.406086278155708,NA,941.475179206634
880,"Steelhead","Juvenile",1032.99,350.5921619,0.339395504,"CBW05583-498490","Upper Grande Ronde",2012,"Meadow Creek",0.12,0.636096116072946,NA,551.162242688171
89,"Chinook","Juvenile",4060.54,2104.473301,0.518274244,"CBW05583-235322","Upper Grande Ronde",2011,"Grande Ronde River",0.09,0.406086278155708,NA,5182.33049035227
89,"Steelhead","Juvenile",4060.54,2286.477414,0.563096882,"CBW05583-235322","Upper Grande Ronde",2011,"Grande Ronde River",0.12,0.636096116072946,NA,3594.54704442464
964,"Chinook","Juvenile",2869.49,1541.214377,0.537103937,"ORW03446-137980","Upper Grande Ronde",2012,"Catherine Creek",0.09,0.406086278155708,NA,3795.28799643174
964,"Steelhead","Juvenile",2869.49,1954.149985,0.681009512,"ORW03446-137980","Upper Grande Ronde",2012,"Catherine Creek",0.12,0.636096116072946,NA,3072.09859582903
968,"Chinook","Juvenile",854.97,403.0056493,0.471368176,"CBW05583-086954","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.09,0.406086278155708,NA,992.413856312262
968,"Steelhead","Juvenile",854.97,523.3266097,0.612099383,"CBW05583-086954","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.12,0.636096116072946,NA,822.716247555245
969,"Chinook","Juvenile",996.32,467.7670818,0.469494823,"CBW05583-381866","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.09,0.406086278155708,NA,1151.89088369206
969,"Steelhead","Juvenile",996.32,626.7863971,0.629101491,"CBW05583-381866","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.12,0.636096116072946,NA,985.364288921584
97,"Chinook","Juvenile",2920.48,1506.985157,0.516005984,"CBW05583-321338","Upper Grande Ronde",2011,"Grande Ronde River",0.09,0.406086278155708,NA,3710.99748517523
97,"Steelhead","Juvenile",2920.48,1964.478712,0.672656108,"CBW05583-321338","Upper Grande Ronde",2011,"Grande Ronde River",0.12,0.636096116072946,NA,3088.33627868704
972,"Chinook","Juvenile",672.48,279.4281798,0.415518945,"CBW05583-013226","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.09,0.406086278155708,NA,688.100521566644
972,"Steelhead","Juvenile",672.48,354.5663482,0.527251886,"CBW05583-013226","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.12,0.636096116072946,NA,557.410019084819
973,"Chinook","Juvenile",2077.06,1129.415527,0.543756813,"CBW05583-417962","Upper Grande Ronde",2012,"Catherine Creek",0.09,0.406086278155708,NA,2781.22061185959
973,"Steelhead","Juvenile",2077.06,1252.446315,0.602989954,"CBW05583-417962","Upper Grande Ronde",2012,"Catherine Creek",0.12,0.636096116072946,NA,1968.95765176528
10,"Chinook","Juvenile",300.55,91.75160028,0.305278989,"CBW05583-060011","Wenatchee",2011,"Chumstick Creek",0.09,0.406086278155708,NA,225.941149000901
10,"Steelhead","Juvenile",300.55,83.24100012,0.276962236,"CBW05583-060011","Wenatchee",2011,"Chumstick Creek",0.12,0.636096116072946,NA,130.862298977556
1000,"Chinook","Juvenile",278.19,57.25830008,0.205824437,"CBW05583-095602","John Day",2012,"Murderers Creek",0.09,0.406086278155708,NA,141.000332097026
1000,"Steelhead","Juvenile",278.19,57.99030011,0.208455732,"CBW05583-095602","John Day",2012,"Murderers Creek",0.12,0.636096116072946,NA,91.1659396193355
1001,"Chinook","Juvenile",402.2,183.3225032,0.455799362,"CBW05583-357746","John Day",2012,"Murderers Creek",0.09,0.406086278155708,NA,451.437325172824
1001,"Steelhead","Juvenile",402.2,115.5739007,0.287354303,"CBW05583-357746","John Day",2012,"Murderers Creek",0.12,0.636096116072946,NA,181.692511209652
1006,"Chinook","Juvenile",2346.92,1228.119928,0.523290069,"WENMASTER-000298","Wenatchee",2012,"Chiwaukum Creek",0.09,0.406086278155708,NA,3024.28324733764
1006,"Steelhead","Juvenile",2346.92,1284.451028,0.547292208,"WENMASTER-000298","Wenatchee",2012,"Chiwaukum Creek",0.12,0.636096116072946,NA,2019.27192376176
1013,"Chinook","Juvenile",217.14,56.54820033,0.26042277,"WC503432-000152","Wenatchee",2012,"Tronsen Creek",0.09,0.406086278155708,NA,139.2516895346
1013,"Steelhead","Juvenile",217.14,68.81200035,0.31690154,"WC503432-000152","Wenatchee",2012,"Tronsen Creek",0.12,0.636096116072946,NA,108.178620512295
1014,"Chinook","Juvenile",13156.72,9505.192381,0.722459122,"ENT00001-2A6","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,23406.8297608307
1014,"Steelhead","Juvenile",13156.72,8443.980443,0.641799814,"ENT00001-2A6","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,13274.6926598616
1019,"Chinook","Juvenile",5274.82,3539.352779,0.670990248,"CBW05583-330923","Wenatchee",2012,"Little Wenatchee River",0.09,0.406086278155708,NA,8715.76551434936
1019,"Steelhead","Juvenile",5274.82,2944.606504,0.558238291,"CBW05583-330923","Wenatchee",2012,"Little Wenatchee River",0.12,0.636096116072946,NA,4629.1848505208
1020,"Chinook","Juvenile",14680.34,9181.64919,0.625438456,"ENT00001-2A6","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,22610.0946619019
1020,"Steelhead","Juvenile",14680.34,7800.485822,0.531355937,"ENT00001-2A6","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,12263.0615482416
1021,"Chinook","Juvenile",2080.46,1056.595017,0.507866057,"ENT00001-Mad14","Entiat",2012,"Mad River",0.09,0.406086278155708,NA,2601.89785726979
1021,"Steelhead","Juvenile",2080.46,1077.690717,0.518005978,"ENT00001-Mad14","Entiat",2012,"Mad River",0.12,0.636096116072946,NA,1694.22621797051
1022,"Chinook","Juvenile",1785.39,890.6136169,0.498834214,"ENT00001-Mad23","Entiat",2012,"Mad River",0.09,0.406086278155708,NA,2193.16353397813
1022,"Steelhead","Juvenile",1785.39,893.0398183,0.500193133,"ENT00001-Mad23","Entiat",2012,"Mad River",0.12,0.636096116072946,NA,1403.93848623592
1026,"Chinook","Juvenile",699.27,357.043906,0.510595201,"CBW05583-001487","Lemhi",2012,"Big Timber Creek",0.09,0.406086278155708,NA,879.231644126366
1026,"Steelhead","Juvenile",699.27,389.5315035,0.557054505,"CBW05583-001487","Lemhi",2012,"Big Timber Creek",0.12,0.636096116072946,NA,612.378371219813
1027,"Chinook","Juvenile",1372.73,702.7071145,0.511904828,"CBW05583-080335","Lemhi",2012,"Big Timber Creek",0.09,0.406086278155708,NA,1730.43796922032
1027,"Steelhead","Juvenile",1372.73,765.9507113,0.557976231,"CBW05583-080335","Lemhi",2012,"Big Timber Creek",0.12,0.636096116072946,NA,1204.14304056553
1028,"Chinook","Juvenile",328.46,108.2541004,0.329580772,"CBW05583-442831","Lemhi",2012,"Canyon Creek",0.09,0.406086278155708,NA,266.579065147558
1028,"Steelhead","Juvenile",328.46,101.3403002,0.308531633,"CBW05583-442831","Lemhi",2012,"Canyon Creek",0.12,0.636096116072946,NA,159.316017877365
1029,"Chinook","Juvenile",1080.81,476.5567053,0.440925515,"CBW05583-028079","Lemhi",2012,"Bear Valley Creek",0.09,0.406086278155708,NA,1173.53560298649
1029,"Steelhead","Juvenile",1080.81,479.7468058,0.443877098,"CBW05583-028079","Lemhi",2012,"Bear Valley Creek",0.12,0.636096116072946,NA,754.204897149512
1030,"Chinook","Juvenile",450.37,158.4278001,0.351772543,"CBW05583-154063","Lemhi",2012,"Texas Creek",0.09,0.406086278155708,NA,390.133350034677
1030,"Steelhead","Juvenile",450.37,166.1387002,0.368893799,"CBW05583-154063","Lemhi",2012,"Texas Creek",0.12,0.636096116072946,NA,261.184899580408
1032,"Chinook","Juvenile",5540.62,2953.96735,0.533147437,"ENT00001-3A3","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,7274.23581859455
1032,"Steelhead","Juvenile",5540.62,3020.620558,0.545177355,"ENT00001-3A3","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,4748.68574367086
1033,"Chinook","Juvenile",7203.22,4467.780458,0.620247675,"ENT00001-3A5","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,11002.047343956
1033,"Steelhead","Juvenile",7203.22,4370.577173,0.606753254,"ENT00001-3A5","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,6870.93831036502
1037,"Chinook","Juvenile",7414.09,4500.887689,0.607072168,"ENT00001-1BC11","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,11083.5749226528
1037,"Steelhead","Juvenile",7414.09,6271.403634,0.845876383,"ENT00001-1BC11","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,9859.20755611218
1039,"Chinook","Juvenile",7704.69,5396.899122,0.70046934,"ENT00001-1BC4","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,13290.030745463
1039,"Steelhead","Juvenile",7704.69,5921.757964,0.768591334,"ENT00001-1BC4","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,9309.53328336454
1040,"Chinook","Juvenile",4575.3,2517.718936,0.550284995,"ENT00001-1E1","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,6199.960627664
1040,"Steelhead","Juvenile",4575.3,3275.356581,0.715877993,"ENT00001-1E1","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,5149.15356066156
1041,"Chinook","Juvenile",6080.64,3337.217171,0.548826632,"ENT00001-1E2","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,8218.00033765335
1041,"Steelhead","Juvenile",6080.64,4464.052269,0.734141845,"ENT00001-1E2","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,7017.88952361419
1042,"Chinook","Juvenile",5941.68,3509.932169,0.590730596,"ENT00001-1E3","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,8643.31635370887
1042,"Steelhead","Juvenile",5941.68,3591.24497,0.604415749,"ENT00001-1E3","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,5645.75836773096
1043,"Chinook","Juvenile",10339.59,6237.361414,0.603250362,"ENT00001-1F13","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,15359.69509319
1043,"Steelhead","Juvenile",10339.59,6293.904014,0.608718916,"ENT00001-1F13","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,9894.58016636943
1044,"Chinook","Juvenile",6659.79,4069.450977,0.611047943,"ENT00001-1G12","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,10021.1486964837
1044,"Steelhead","Juvenile",6659.79,4114.167878,0.617762404,"ENT00001-1G12","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,6467.83996009842
1046,"Chinook","Juvenile",7569.71,4363.704499,0.576469178,"ENT00001-2A6","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,10745.757081028
1046,"Steelhead","Juvenile",7569.71,3271.015628,0.432119015,"ENT00001-2A6","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,5142.32919420135
1047,"Chinook","Juvenile",7388.58,4462.237572,0.603937099,"ENT00001-1G2","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,10988.3978160154
1047,"Steelhead","Juvenile",7388.58,6015.234528,0.814125925,"ENT00001-1G2","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,9456.48680444103
1048,"Chinook","Juvenile",7665.14,4517.846379,0.589401678,"ENT00001-2A5","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,11125.3362204662
1048,"Steelhead","Juvenile",7665.14,3583.481605,0.467503738,"ENT00001-2A5","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,5633.55366343575
1049,"Chinook","Juvenile",8096.78,5261.549945,0.649832396,"ENT00001-3C2","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,12956.7292174855
1049,"Steelhead","Juvenile",8096.78,5231.889749,0.646169187,"ENT00001-3C2","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,8224.99873336755
1050,"Chinook","Juvenile",5635.49,3314.159523,0.588087198,"ENT00001-3C3","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,8161.22016742765
1050,"Steelhead","Juvenile",5635.49,3324.779826,0.589971737,"ENT00001-3C3","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,5226.85132323418
1051,"Chinook","Juvenile",6793.17,4006.397364,0.589768453,"ENT00001-3D1","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,9865.87722736055
1051,"Steelhead","Juvenile",6793.17,4827.506785,0.710641245,"ENT00001-3D1","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,7589.27253762133
1052,"Chinook","Juvenile",660.32,181.3974993,0.274711502,"ENT00001-Wilson","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,446.696943624492
1052,"Steelhead","Juvenile",660.32,113.1655999,0.171379937,"ENT00001-Wilson","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,177.906446904044
1054,"Chinook","Juvenile",5498.3,3690.5699,0.671220177,"ENT00001-2A9","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,9088.14234443279
1054,"Steelhead","Juvenile",5498.3,2928.469133,0.532613559,"ENT00001-2A9","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,4603.81545965008
1055,"Chinook","Juvenile",6932.08,4201.71614,0.60612632,"ENT00001-3D4","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,10346.8557447512
1055,"Steelhead","Juvenile",6932.08,4854.786291,0.70033616,"ENT00001-3D4","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,7632.15836149401
1056,"Chinook","Juvenile",5795.26,3096.353566,0.534290708,"ENT00001-3D5","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,7624.86627241502
1056,"Steelhead","Juvenile",5795.26,4328.003258,0.746817789,"ENT00001-3D5","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,6804.0083072975
1059,"Chinook","Juvenile",6335.7,3714.278589,0.586245969,"ENT00001-1BC8","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,9146.52572322528
1059,"Steelhead","Juvenile",6335.7,5156.958742,0.813952482,"ENT00001-1BC8","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,8107.20048699152
1061,"Chinook","Juvenile",5781.01,3519.013145,0.608719436,"ENT00001-1D2","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,8665.67853753159
1061,"Steelhead","Juvenile",5781.01,4560.767651,0.788922291,"ENT00001-1D2","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,7169.93475633324
1063,"Chinook","Juvenile",7709.72,4628.959773,0.600405692,"ENT00001-1G19","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,11398.9563843994
1063,"Steelhead","Juvenile",7709.72,6047.236939,0.784365313,"ENT00001-1G19","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,9506.79745748757
1066,"Chinook","Juvenile",7271.21,3897.311973,0.535992218,"ENT00001-1F1","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,9597.25108344004
1066,"Steelhead","Juvenile",7271.21,5364.769544,0.737809738,"ENT00001-1F1","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,8433.8976586123
1067,"Chinook","Juvenile",8464.12,5083.426703,0.600585377,"ENT00001-1F18","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,12518.0952335721
1067,"Steelhead","Juvenile",8464.12,6910.828127,0.816485131,"ENT00001-1F18","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,10864.4400624001
1068,"Chinook","Juvenile",5624.81,3480.608533,0.618795752,"ENT00001-1G16","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,8571.10599453797
1068,"Steelhead","Juvenile",5624.81,4459.505152,0.792827696,"ENT00001-1G16","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,7010.74104890242
1069,"Chinook","Juvenile",6188.83,4210.3601,0.680316005,"ENT00001-3C1","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,10368.1417631787
1069,"Steelhead","Juvenile",6188.83,4151.050114,0.670732612,"ENT00001-3C1","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,6525.82213459698
1080,"Chinook","Juvenile",2133.05,1199.601322,0.562387812,"CBW05583-029103","Lemhi",2012,"Hayden Creek",0.09,0.406086278155708,NA,2954.05529940125
1080,"Steelhead","Juvenile",2133.05,1571.149684,0.736574241,"CBW05583-029103","Lemhi",2012,"Hayden Creek",0.12,0.636096116072946,NA,2469.98785922445
1081,"Chinook","Juvenile",323.98,102.9621006,0.317803879,"CBW05583-250319","Lemhi",2012,"Big Eightmile Creek",0.09,0.406086278155708,NA,253.547352221837
1081,"Steelhead","Juvenile",323.98,116.8381005,0.360633683,"CBW05583-250319","Lemhi",2012,"Big Eightmile Creek",0.12,0.636096116072946,NA,183.679946391311
1082,"Chinook","Juvenile",223.24,78.72739971,0.352658125,"LEM00002-00001D","Lemhi",2012,"",0.09,0.406086278155708,NA,193.868652906841
1082,"Steelhead","Juvenile",223.24,65.44760029,0.293171476,"LEM00002-00001D","Lemhi",2012,"",0.12,0.636096116072946,NA,102.889482636763
1085,"Chinook","Juvenile",3579,1503.73651,0.420155493,"CBW05583-119215","Lemhi",2012,"Lemhi River",0.09,0.406086278155708,NA,3702.99759161873
1085,"Steelhead","Juvenile",3579,1547.406517,0.432357227,"CBW05583-119215","Lemhi",2012,"Lemhi River",0.12,0.636096116072946,NA,2432.66147662274
109,"Chinook","Juvenile",307.57,104.6126016,0.340126155,"CBW05583-518642","John Day",2011,"Deadwood Creek",0.09,0.406086278155708,NA,257.611761902203
109,"Steelhead","Juvenile",307.57,82.09710072,0.266921679,"CBW05583-518642","John Day",2011,"Deadwood Creek",0.12,0.636096116072946,NA,129.063986786842
1123,"Chinook","Juvenile",394.92,114.0315004,0.288745823,"CBW05583-189938","John Day",2012,"Granite Boulder Creek",0.09,0.406086278155708,NA,280.806091055055
1123,"Steelhead","Juvenile",394.92,144.7141998,0.366439278,"CBW05583-189938","John Day",2012,"Granite Boulder Creek",0.12,0.636096116072946,NA,227.503668303179
1125,"Chinook","Juvenile",346.06,68.50430004,0.197954979,"CBW05583-170847","Lemhi",2012,"Wimpey Creek",0.09,0.406086278155708,NA,168.693954277699
1125,"Steelhead","Juvenile",346.06,49.04189972,0.14171502,"CBW05583-170847","Lemhi",2012,"Wimpey Creek",0.12,0.636096116072946,NA,77.0982536770842
1126,"Chinook","Juvenile",158.98,18.87149981,0.118703609,"CBW05583-102863","Lemhi",2012,"Little Eightmile Creek",0.09,0.406086278155708,NA,46.4716510385608
1126,"Steelhead","Juvenile",158.98,15.42279976,0.097010943,"CBW05583-102863","Lemhi",2012,"Little Eightmile Creek",0.12,0.636096116072946,NA,24.2460209554736
1128,"Chinook","Juvenile",5290.47,2783.837428,0.526198509,"CBW05583-484575","Lemhi",2012,"Lemhi River",0.09,0.406086278155708,NA,6855.28563201679
1128,"Steelhead","Juvenile",5290.47,2918.88828,0.551725703,"CBW05583-484575","Lemhi",2012,"Lemhi River",0.12,0.636096116072946,NA,4588.75350162533
1131,"Chinook","Juvenile",334.09,99.35570035,0.297392021,"LEM00002-LittleTimber2","Lemhi",2012,"Little Timber Creek",0.09,0.406086278155708,NA,244.666480239708
1131,"Steelhead","Juvenile",334.09,114.3622,0.342309557,"LEM00002-LittleTimber2","Lemhi",2012,"Little Timber Creek",0.12,0.636096116072946,NA,179.787609309794
1132,"Chinook","Juvenile",389.18,182.5690019,0.469111984,"CBW05583-157135","Lemhi",2012,"",0.09,0.406086278155708,NA,449.581804953273
1132,"Steelhead","Juvenile",389.18,157.7822022,0.405422175,"CBW05583-157135","Lemhi",2012,"",0.12,0.636096116072946,NA,248.047737147173
1133,"Chinook","Juvenile",320.97,111.2274995,0.3465355,"CBW05583-263631","Lemhi",2012,"Eighteenmile Creek",0.09,0.406086278155708,NA,273.901152250585
1133,"Steelhead","Juvenile",320.97,132.5516013,0.412971933,"CBW05583-263631","Lemhi",2012,"Eighteenmile Creek",0.12,0.636096116072946,NA,208.382975387951
1135,"Chinook","Juvenile",299.04,86.29520025,0.288574105,"CBW05583-510383","Lemhi",2012,"",0.09,0.406086278155708,NA,212.504595432085
1135,"Steelhead","Juvenile",299.04,70.9474,0.237250535,"CBW05583-510383","Lemhi",2012,"",0.12,0.636096116072946,NA,111.535659796206
1136,"Chinook","Juvenile",434.31,155.6105005,0.358293616,"LEM00002-LittleTimber3","Lemhi",2012,"Middle Fork Little Timber Creek",0.09,0.406086278155708,NA,383.19566277079
1136,"Steelhead","Juvenile",434.31,173.8458004,0.400280446,"LEM00002-LittleTimber3","Lemhi",2012,"Middle Fork Little Timber Creek",0.12,0.636096116072946,NA,273.301150576533
1141,"Chinook","Juvenile",140.24,15.41529983,0.109920849,"CBW05583-358059","Entiat",2012,"Potato Creek",0.09,0.406086278155708,NA,37.9606518595273
1141,"Steelhead","Juvenile",140.24,12.04309977,0.085874927,"CBW05583-358059","Entiat",2012,"Potato Creek",0.12,0.636096116072946,NA,18.9328302212412
1147,"Chinook","Juvenile",1096.18,374.6941031,0.341818044,"JDW00001-Corral B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,922.695799527432
1147,"Steelhead","Juvenile",1096.18,386.125604,0.352246532,"JDW00001-Corral B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,607.023992512037
1149,"Chinook","Juvenile",830.02,287.432502,0.346295875,"JDW00001-Boundary Smith B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,707.811412159532
1149,"Steelhead","Juvenile",830.02,299.3130024,0.360609386,"JDW00001-Boundary Smith B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,470.546816490349
1150,"Chinook","Juvenile",468.99,138.6490002,0.29563317,"JDW00001-Meyers Camp B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,341.427444506847
1150,"Steelhead","Juvenile",468.99,104.8955998,0.223662764,"JDW00001-Meyers Camp B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,164.905266907762
1151,"Chinook","Juvenile",892.87,396.3088031,0.443859468,"JDW00001-Pats Cabin C","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,975.922665744547
1151,"Steelhead","Juvenile",892.87,352.2381029,0.394500994,"JDW00001-Pats Cabin C","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,553.749809187023
1152,"Chinook","Juvenile",970.94,323.5664985,0.333250766,"JDW00001-Sunflower B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,796.792494367251
1152,"Steelhead","Juvenile",970.94,260.6334011,0.268434096,"JDW00001-Sunflower B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,409.739022946827
1154,"Chinook","Juvenile",1396.87,444.7492987,0.318389899,"JDW00001-Monument B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,1095.20888201366
1154,"Steelhead","Juvenile",1396.87,337.6705007,0.241733662,"JDW00001-Monument B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,530.848235302347
1155,"Chinook","Juvenile",1001.01,456.0626982,0.45560254,"JDW00001-Woodward B","John Day",2012,"Bridge Creek",0.09,0.406086278155708,NA,1123.06847764289
1155,"Steelhead","Juvenile",1001.01,317.846704,0.317526003,"JDW00001-Woodward B","John Day",2012,"Bridge Creek",0.12,0.636096116072946,NA,499.683453441414
1158,"Chinook","Juvenile",9277.4,4780.400573,0.515273738,"ENT00001-1D4","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,11771.8840309276
1158,"Steelhead","Juvenile",9277.4,5465.030965,0.58906924,"ENT00001-1D4","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,8591.5175818701
1159,"Chinook","Juvenile",6720.71,3970.617474,0.590803274,"ENT00001-3F2","Entiat",2012,"Entiat River",0.09,0.406086278155708,NA,9777.76814334397
1159,"Steelhead","Juvenile",6720.71,4340.432745,0.645829495,"ENT00001-3F2","Entiat",2012,"Entiat River",0.12,0.636096116072946,NA,6823.54857281073
1164,"Chinook","Juvenile",406.97,136.1706006,0.334596163,"CBW05583-189938","John Day",2013,"Granite Boulder Creek",0.09,0.406086278155708,NA,335.324308958274
1164,"Steelhead","Juvenile",406.97,168.2529997,0.413428507,"CBW05583-189938","John Day",2013,"Granite Boulder Creek",0.12,0.636096116072946,NA,264.508767540887
1165,"Chinook","Juvenile",318.3,129.6526012,0.40732831,"CBW05583-223986","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,319.27353415839
1165,"Steelhead","Juvenile",318.3,145.563401,0.457315115,"CBW05583-223986","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,228.838688559619
1168,"Chinook","Juvenile",1220.5,672.1348159,0.550704478,"CBW05583-290034","John Day",2013,"Middle Fork John Day River",0.09,0.406086278155708,NA,1655.15273983791
